cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,10/30/20,WA-9,1,Incumbency,8.082771,"Smith has been elected to 12 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. WA-9 has highly distinctive demographics, so incumbency will help Smith a lot there.",DR,Adam Smith,Doug Basler,Smith,Basler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,9,Top-two primary margin,7.44416,"Democrats won the aggregate vote by 10.0 percentage points in the August primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in Washington. On that basis, it treats the primary result as equivalent to a 18.4-point win for Democrats.",DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,7,Challenger experience,0,Jensen has never held elected office.,DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,6,Incumbent's voting record in Congress,-1.172009,"Schrier has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,5,Fundraising,3.420825,"As of Oct. 14, Schrier had raised $4,184,000 in individual contributions (87% of all such contributions to the major-party candidates); Jensen had raised $624,000 (13%).",DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,4,Generic ballot,2.089648,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,3,Incumbent's margin in last election,.0022161,Schrier won by 4.8 percentage points in 2018 in an open-seat race.,DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,2,District partisanship,.4050091,"WA-8 is 2.6 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Washington has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,11,Total,17.83078,"",DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-8,1,Incumbency,5.640935,"Schrier has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. WA-8 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Kim Schrier,Jesse Jensen,Schrier,Jensen,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,9,Top-two primary margin,32.27676,"Democrats won the aggregate vote by 71.4 percentage points in the August primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in Washington. On that basis, it treats the primary result as equivalent to a 79.8-point win for Democrats.",DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,7,Challenger experience,0,Keller has never held elected office.,DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,6,Incumbent's voting record in Congress,-1.69519,"Jayapal has voted with Democrats 97% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,5,Fundraising,5.701401,"As of Oct. 14, Jayapal had raised $2,149,000 in individual contributions (100% of all such contributions to the major-party candidates); Keller had raised $1,000 (0%).",DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,4,Generic ballot,2.703011,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,3,Incumbent's margin in last election,9.455243,Jayapal won by 67.1 percentage points in 2018.,DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,2,District partisanship,16.025,"WA-7 is 65.8 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,11,Total,72.79537,"",DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-7,1,Incumbency,8.329152,"Jayapal has been elected to 2 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. WA-7 has highly distinctive demographics, so incumbency will help Jayapal a lot there.",DR,Pramila Jayapal,Craig Keller,Jayapal,Keller,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,9,Top-two primary margin,12.15497,"Democrats won the aggregate vote by 21.7 percentage points in the August primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in Washington. On that basis, it treats the primary result as equivalent to a 30.0-point win for Democrats.",DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,7,Challenger experience,0,Kreiselmaier has never held elected office.,DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,6,Incumbent's voting record in Congress,-1.197993,"Kilmer has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,5,Fundraising,4.51467,"As of Oct. 14, Kilmer had raised $1,212,000 in individual contributions (91% of all such contributions to the major-party candidates); Kreiselmaier had raised $113,000 (9%).",DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,4,Generic ballot,2.507323,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,3,Incumbent's margin in last election,2.53997,Kilmer won by 27.8 percentage points in 2018.,DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,2,District partisanship,2.49616,"WA-6 is 13.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Washington has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,11,Total,29.81292,"",DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-6,1,Incumbency,6.79782,"Kilmer has been elected to 4 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. WA-6 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Derek Kilmer,Elizabeth Kreiselmaier,Kilmer,Kreiselmaier,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,9,Top-two primary margin,-6.708519,"Republicans won the aggregate vote by 24.9 percentage points in the August primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in Washington. On that basis, it treats the primary result as equivalent to a 16.6-point win for Republicans.",DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,7,Challenger experience,0,Wilson has never held elected office.,DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,6,Incumbent's voting record in Congress,-.0253713,McMorris Rodgers has voted with Republicans 78% of the time in roll-call votes in recent sessions of Congress.,DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,5,Fundraising,-7.309009,"As of Oct. 14, McMorris Rodgers had raised $2,110,000 in individual contributions (96% of all such contributions to the major-party candidates); Wilson had raised $78,000 (4%).",DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,4,Generic ballot,1.443023,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,3,Incumbent's margin in last election,-1.379634,McMorris Rodgers won by 9.5 percentage points in 2018.,DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,2,District partisanship,-1.307383,"WA-5 is 12.0 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Washington has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,11,Total,-19.17289,"",DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-5,1,Incumbency,-3.885994,"McMorris Rodgers has been elected to 8 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. WA-5 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Dave Wilson,Cathy McMorris Rodgers,Wilson,McMorris Rodgers,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,9,Top-two primary margin,-13.97801,"Republicans won the aggregate vote by 42.9 percentage points in the August primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in Washington. On that basis, it treats the primary result as equivalent to a 34.6-point win for Republicans.",DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,7,Challenger experience,0,McKinley has never held elected office.,DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,6,Incumbent's voting record in Congress,-.1548128,Newhouse has voted with Republicans 76% of the time in roll-call votes in recent sessions of Congress.,DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,5,Fundraising,-8.585269,"As of Oct. 14, Newhouse had raised $464,000 in individual contributions (91% of all such contributions to the major-party candidates); McKinley had raised $48,000 (9%).",DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,4,Generic ballot,1.768829,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,3,Incumbent's margin in last election,-3.292833,Newhouse won by 25.6 percentage points in 2018.,DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,2,District partisanship,-3.052536,"WA-4 is 22.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Washington has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,11,Total,-32.16703,"",DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-4,1,Incumbency,-4.872408,"Newhouse has been elected to 3 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. WA-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Douglas McKinley,Dan Newhouse,McKinley,Newhouse,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,9,Top-two primary margin,-2.376588,"Republicans won the aggregate vote by 14.2 percentage points in the August primary. However, turnout patterns can differ in the general election, so the model compares the primary result to others in Washington. On that basis, it treats the primary result as equivalent to a 5.9-point win for Republicans.",DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,7,Challenger experience,0,Long has never held elected office.,DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,6,Incumbent's voting record in Congress,-.0900882,Beutler has voted with Republicans 74% of the time in roll-call votes in recent sessions of Congress.,DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,5,Fundraising,-1.74982,"As of Oct. 14, Long had raised $3,335,000 in individual contributions (56% of all such contributions to the major-party candidates); Beutler had raised $2,629,000 (44%).",DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,4,Generic ballot,.5549863,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
2020,House,10/30/20,WA-3,3,Incumbent's margin in last election,-.4064017,Beutler won by 5.3 percentage points in 2018.,DR,Carolyn Long,Jaime Herrera Beutler,Long,Beutler,17:34:24 30 Oct 2020
